From Date,NO2,Ozone,PM10,PM2.5,SO2,Year,Month,wd1,wd2,wd3,wd4,wd5,wd6,time
2015-05-25 23:30:00,99.63,11.6,526.0,135.0,21.63,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1410
2015-05-25 23:45:00,94.73,14.3,511.33,138.33,21.35,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1425
2015-05-26 00:00:00,106.37,10.43,504.0,140.0,23.67,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,0
2015-05-26 00:15:00,104.43,7.43,504.0,140.0,26.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,15
2015-05-26 00:30:00,101.53,4.77,504.0,140.0,24.7,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,30
2015-05-26 00:45:00,103.03,7.07,490.67,162.0,22.43,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,45
2015-05-26 01:00:00,100.97,7.6,484.0,173.0,20.1,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,60
2015-05-26 01:15:00,95.47,8.7,484.0,173.0,17.93,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,75
2015-05-26 01:30:00,89.03,12.7,484.0,173.0,17.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,90
2015-05-26 01:45:00,79.47,15.37,437.33,136.33,16.3,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,105
2015-05-26 02:00:00,88.9,14.57,414.0,118.0,15.33,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,120
2015-05-26 02:15:00,83.7,12.33,414.0,118.0,14.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,135
2015-05-26 02:30:00,81.57,7.53,414.0,118.0,13.8,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,150
2015-05-26 02:45:00,84.43,7.6,354.0,111.33,14.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,165
2015-05-26 03:00:00,81.17,10.77,324.0,108.0,15.07,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,180
2015-05-26 03:15:00,86.3,9.23,324.0,108.0,16.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,195
2015-05-26 03:30:00,88.17,8.93,324.0,108.0,17.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,210
2015-05-26 03:45:00,91.57,8.37,356.0,106.0,17.27,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,225
2015-05-26 04:00:00,92.7,13.03,372.0,105.0,16.5,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,240
2015-05-26 04:15:00,81.23,16.9,372.0,105.0,16.3,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,255
2015-05-26 04:30:00,75.07,24.87,372.0,105.0,16.5,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,270
2015-05-26 04:45:00,68.73,26.93,312.67,172.33,17.17,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,285
2015-05-26 05:00:00,69.3,26.2,283.0,206.0,17.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,300
2015-05-26 05:15:00,73.77,20.53,283.0,206.0,17.27,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,315
2015-05-26 05:30:00,79.7,21.67,283.0,206.0,17.8,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,330
2015-05-26 05:45:00,84.7,20.3,271.67,157.33,17.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,345
2015-05-26 06:00:00,81.7,23.2,266.0,133.0,16.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,360
2015-05-26 06:15:00,81.53,27.57,266.0,133.0,15.43,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,375
2015-05-26 06:30:00,81.33,22.73,266.0,133.0,15.1,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,390
2015-05-26 06:45:00,80.33,25.3,310.0,102.33,13.8,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,405
2015-05-26 07:00:00,82.97,14.9,332.0,87.0,13.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,420
2015-05-26 07:15:00,91.2,,332.0,87.0,12.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,435
2015-05-26 07:30:00,89.97,7.77,332.0,87.0,11.37,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,450
2015-05-26 07:45:00,84.57,17.63,324.67,98.33,11.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,465
2015-05-26 08:00:00,65.03,36.03,321.0,104.0,11.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,480
2015-05-26 08:15:00,38.4,22.83,321.0,104.0,11.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,495
2015-05-26 08:30:00,32.37,26.47,321.0,104.0,11.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,510
2015-05-26 08:45:00,28.5,30.37,365.0,104.67,11.17,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,525
2015-05-26 09:00:00,27.8,36.53,387.0,105.0,11.33,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,540
2015-05-26 09:15:00,26.8,45.17,387.0,105.0,11.33,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,555
2015-05-26 09:30:00,24.13,51.53,387.0,105.0,11.5,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,570
2015-05-26 09:45:00,16.9,56.83,361.67,95.0,12.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,585
2015-05-26 10:00:00,14.83,67.13,349.0,90.0,12.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,600
2015-05-26 10:15:00,14.33,70.2,349.0,90.0,12.8,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,615
2015-05-26 10:30:00,13.4,73.37,349.0,90.0,12.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,630
2015-05-26 10:45:00,12.33,80.17,317.67,88.67,12.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,645
2015-05-26 11:00:00,12.17,83.67,302.0,88.0,13.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,660
2015-05-26 11:15:00,12.43,88.63,302.0,88.0,13.5,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,675
2015-05-26 11:30:00,15.5,103.17,302.0,88.0,13.43,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,690
2015-05-26 11:45:00,16.97,99.27,274.0,75.33,13.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,705
2015-05-26 12:00:00,16.27,107.4,260.0,69.0,13.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,720
2015-05-26 12:15:00,17.07,122.3,260.0,69.0,13.43,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,735
2015-05-26 12:30:00,14.93,130.8,260.0,69.0,13.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,750
2015-05-26 12:45:00,13.73,122.43,273.33,67.67,12.9,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,765
2015-05-26 13:00:00,12.53,122.93,280.0,67.0,12.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,780
2015-05-26 13:15:00,13.03,115.13,280.0,67.0,13.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,795
2015-05-26 13:30:00,11.67,115.07,280.0,67.0,12.7,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,810
2015-05-26 13:45:00,11.43,117.63,272.67,70.33,11.9,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,825
2015-05-26 14:00:00,13.67,108.97,269.0,72.0,11.27,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,840
2015-05-26 14:15:00,12.07,108.17,269.0,72.0,10.7,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,855
2015-05-26 14:30:00,11.6,111.03,269.0,72.0,10.8,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,870
2015-05-26 14:45:00,12.0,111.73,294.33,93.33,10.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,885
2015-05-26 15:00:00,13.03,114.87,307.0,104.0,10.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,900
2015-05-26 15:15:00,17.33,116.4,307.0,104.0,10.1,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,915
2015-05-26 15:30:00,27.0,108.6,307.0,104.0,9.33,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,930
2015-05-26 15:45:00,16.17,121.13,270.33,154.0,9.9,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,945
2015-05-26 16:00:00,15.6,128.23,252.0,179.0,10.8,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,960
2015-05-26 16:15:00,22.5,106.3,252.0,179.0,11.73,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,975
2015-05-26 16:30:00,19.83,107.03,252.0,179.0,12.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,990
2015-05-26 16:45:00,22.63,107.9,218.67,236.33,12.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1005
2015-05-26 17:00:00,27.1,103.23,202.0,265.0,12.3,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1020
2015-05-26 17:15:00,33.27,99.1,202.0,265.0,12.3,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1035
2015-05-26 17:30:00,40.8,94.23,202.0,265.0,13.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1050
2015-05-26 17:45:00,46.53,88.17,225.33,124.33,13.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1065
2015-05-26 18:00:00,62.2,74.7,237.0,54.0,13.33,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1080
2015-05-26 18:15:00,71.3,63.5,237.0,54.0,13.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1095
2015-05-26 18:30:00,85.33,49.53,237.0,54.0,13.8,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1110
2015-05-26 18:45:00,92.03,48.37,257.67,53.33,14.1,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1125
2015-05-26 19:00:00,109.9,40.03,268.0,53.0,16.5,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1140
2015-05-26 19:15:00,146.27,8.63,268.0,53.0,18.67,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1155
2015-05-26 19:30:00,143.13,7.4,268.0,53.0,21.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1170
2015-05-26 19:45:00,144.7,11.8,304.67,65.67,22.97,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1185
2015-05-26 20:00:00,166.17,11.7,323.0,72.0,25.83,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1200
2015-05-26 20:15:00,167.63,14.53,323.0,72.0,24.77,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1215
2015-05-26 20:30:00,161.63,11.77,323.0,72.0,22.23,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1230
2015-05-26 20:45:00,130.7,15.13,336.33,106.67,21.3,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1245
2015-05-26 21:00:00,72.67,77.43,343.0,124.0,22.0,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1260
2015-05-26 21:15:00,71.5,88.17,343.0,124.0,22.1,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1275
2015-05-26 21:30:00,69.27,92.23,343.0,124.0,21.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1290
2015-05-26 21:45:00,72.53,87.33,326.33,90.0,21.1,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1305
2015-05-26 22:00:00,74.2,90.43,318.0,73.0,21.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1320
2015-05-26 22:15:00,64.0,104.97,318.0,73.0,20.2,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1335
2015-05-26 22:30:00,57.93,108.97,318.0,73.0,19.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1350
2015-05-26 22:45:00,60.67,104.77,330.67,82.33,19.33,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1365
2015-05-26 23:00:00,58.13,116.47,337.0,87.0,19.1,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1380
2015-05-26 23:15:00,58.7,110.2,337.0,87.0,19.6,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1395
2015-05-26 23:30:00,68.93,101.33,337.0,87.0,19.4,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1410
2015-05-26 23:45:00,45.83,123.7,319.0,81.67,19.3,2015,5,0.0,0.0,0.0,0.0,0.0,1.0,1425
2015-05-27 00:00:00,42.77,119.1,310.0,79.0,21.17,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0
2015-05-27 00:15:00,37.9,108.63,310.0,79.0,24.03,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,15
2015-05-27 00:30:00,37.6,93.9,310.0,79.0,25.2,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,30
2015-05-27 00:45:00,43.63,83.8,302.67,100.33,23.57,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,45
2015-05-27 01:00:00,48.83,79.9,299.0,111.0,21.8,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,60
2015-05-27 01:15:00,50.87,74.23,299.0,111.0,22.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,75
2015-05-27 01:30:00,50.1,73.87,299.0,111.0,20.8,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,90
2015-05-27 01:45:00,54.57,66.3,281.67,90.33,20.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,105
2015-05-27 02:00:00,58.1,62.3,273.0,80.0,19.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,120
2015-05-27 02:15:00,56.43,67.23,273.0,80.0,19.27,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,135
2015-05-27 02:30:00,52.13,79.43,273.0,80.0,20.3,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,150
2015-05-27 02:45:00,42.57,88.87,251.0,74.0,21.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,165
2015-05-27 03:00:00,33.7,92.03,240.0,71.0,21.3,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,180
2015-05-27 03:15:00,39.87,78.67,240.0,71.0,21.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,195
2015-05-27 03:30:00,55.63,60.8,240.0,71.0,19.43,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,210
2015-05-27 03:45:00,71.1,36.0,211.33,66.33,17.43,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,225
2015-05-27 04:00:00,84.97,29.03,197.0,64.0,18.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,240
2015-05-27 04:15:00,105.33,20.43,197.0,64.0,18.7,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,255
2015-05-27 04:30:00,100.0,23.17,197.0,93.0,17.43,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,270
2015-05-27 04:45:00,102.2,19.13,180.33,69.33,16.9,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,285
2015-05-27 05:00:00,94.4,25.87,172.0,72.0,17.4,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,300
2015-05-27 05:15:00,96.37,20.3,172.0,72.0,18.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,315
2015-05-27 05:30:00,97.33,20.27,172.0,72.0,20.3,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,330
2015-05-27 05:45:00,78.73,36.63,208.67,83.33,21.85,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,345
2015-05-27 06:00:00,104.7,20.1,227.0,89.0,24.13,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,360
2015-05-27 06:15:00,104.37,14.87,227.0,89.0,26.53,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,375
2015-05-27 06:30:00,104.93,12.97,227.0,89.0,27.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,390
2015-05-27 06:45:00,109.33,12.67,328.33,135.0,29.67,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,405
2015-05-27 07:00:00,116.13,15.33,379.0,158.0,34.6,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,420
2015-05-27 07:15:00,106.5,25.97,379.0,158.0,43.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,435
2015-05-27 07:30:00,98.83,44.83,379.0,158.0,44.73,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,450
2015-05-27 07:45:00,98.77,59.47,385.0,172.0,43.5,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,465
2015-05-27 08:00:00,83.6,81.07,388.0,179.0,45.4,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,480
2015-05-27 08:15:00,79.2,92.6,388.0,179.0,45.2,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,495
2015-05-27 08:30:00,81.87,102.53,388.0,179.0,43.07,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,510
2015-05-27 08:45:00,81.33,134.6,359.33,165.0,41.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,525
2015-05-27 09:00:00,72.4,171.1,345.0,158.0,39.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,540
2015-05-27 09:15:00,,214.33,345.0,158.0,37.97,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,555
2015-05-27 09:30:00,63.0,230.73,345.0,158.0,36.8,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,570
2015-05-27 09:45:00,,248.03,343.67,140.0,37.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,585
2015-05-27 10:00:00,,242.73,343.0,131.0,35.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,600
2015-05-27 10:15:00,,242.23,343.0,131.0,30.9,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,615
2015-05-27 10:30:00,118.0,244.17,343.0,131.0,27.17,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,630
2015-05-27 10:45:00,,255.8,263.67,96.33,26.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,645
2015-05-27 11:00:00,,250.37,224.0,79.0,25.37,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,660
2015-05-27 11:15:00,,252.47,224.0,79.0,26.43,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,675
2015-05-27 11:30:00,112.0,245.8,224.0,79.0,27.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,690
2015-05-27 11:45:00,,254.27,193.33,67.0,27.85,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,705
2015-05-27 12:00:00,,262.53,178.0,61.0,25.17,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,720
2015-05-27 12:15:00,,266.57,178.0,61.0,20.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,735
2015-05-27 12:30:00,126.0,278.03,178.0,61.0,17.9,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,750
2015-05-27 12:45:00,,269.6,144.0,51.67,16.97,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,765
2015-05-27 13:00:00,,267.2,127.0,47.0,15.47,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,780
2015-05-27 13:15:00,,279.93,127.0,47.0,14.8,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,795
2015-05-27 13:30:00,125.0,281.63,127.0,47.0,14.97,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,810
2015-05-27 13:45:00,,291.23,146.33,38.33,16.2,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,825
2015-05-27 14:00:00,,280.3,156.0,34.0,15.8,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,840
2015-05-27 14:15:00,,283.23,156.0,34.0,15.7,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,855
2015-05-27 14:30:00,101.0,287.03,156.0,34.0,15.4,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,870
2015-05-27 14:45:00,,283.5,130.0,32.67,15.8,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,885
2015-05-27 15:00:00,,269.07,117.0,32.0,16.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,900
2015-05-27 15:15:00,,244.77,117.0,32.0,16.57,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,915
2015-05-27 15:30:00,90.0,245.3,117.0,32.0,18.2,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,930
2015-05-27 15:45:00,,237.87,182.33,47.33,16.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,945
2015-05-27 16:00:00,,218.43,215.0,55.0,14.7,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,960
2015-05-27 16:15:00,68.0,187.2,215.0,55.0,13.17,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,975
2015-05-27 16:30:00,64.37,155.0,215.0,55.0,12.7,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,990
2015-05-27 16:45:00,47.6,160.37,184.33,71.0,12.15,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1005
2015-05-27 17:00:00,34.6,166.17,169.0,79.0,,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1020
2015-05-27 17:15:00,39.2,161.2,169.0,79.0,,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1035
2015-05-27 17:30:00,43.23,165.03,169.0,79.0,12.3,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1050
2015-05-27 17:45:00,49.0,152.23,169.0,57.0,12.9,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1065
2015-05-27 18:00:00,54.6,144.8,,35.0,14.87,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1080
2015-05-27 18:15:00,67.07,127.57,,35.0,16.2,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1095
2015-05-27 18:30:00,80.3,108.1,146.0,35.0,16.3,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1110
2015-05-27 18:45:00,109.37,73.7,188.0,28.33,16.6,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1125
2015-05-27 19:00:00,144.03,38.17,188.0,25.0,17.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1140
2015-05-27 19:15:00,154.8,24.67,188.0,25.0,16.8,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1155
2015-05-27 19:30:00,177.97,15.5,188.0,25.0,18.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1170
2015-05-27 19:45:00,169.7,10.47,206.33,39.0,20.03,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1185
2015-05-27 20:00:00,173.9,10.97,243.0,46.0,22.87,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1200
2015-05-27 20:15:00,183.23,19.7,243.0,46.0,24.8,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1215
2015-05-27 20:30:00,169.17,17.93,243.0,46.0,25.5,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1230
2015-05-27 20:45:00,169.97,15.07,249.33,58.67,26.7,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1245
2015-05-27 21:00:00,177.47,14.97,262.0,65.0,28.67,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1260
2015-05-27 21:15:00,184.17,16.57,262.0,65.0,31.37,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1275
2015-05-27 21:30:00,187.4,17.4,262.0,65.0,34.7,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1290
2015-05-27 21:45:00,188.57,17.2,317.67,114.33,34.9,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1305
2015-05-27 22:00:00,174.33,6.07,429.0,139.0,33.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1320
2015-05-27 22:15:00,179.2,9.33,429.0,139.0,33.83,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1335
2015-05-27 22:30:00,166.53,16.3,429.0,139.0,34.1,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1350
2015-05-27 22:45:00,166.83,12.8,411.67,137.0,33.9,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1365
2015-05-27 23:00:00,151.63,21.6,377.0,136.0,33.17,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1380
2015-05-27 23:15:00,159.93,16.0,377.0,136.0,33.0,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1395
2015-05-27 23:30:00,141.87,11.8,377.0,136.0,29.83,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1410
2015-05-27 23:45:00,144.43,11.53,364.33,202.67,28.45,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1425
2015-05-28 00:00:00,146.6,8.57,339.0,236.0,30.5,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,0
2015-05-28 00:15:00,152.23,9.57,339.0,236.0,30.4,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,15
2015-05-28 00:30:00,148.3,11.63,339.0,236.0,29.63,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,30
2015-05-28 00:45:00,141.6,12.1,351.0,305.33,26.7,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,45
2015-05-28 01:00:00,135.07,7.6,357.0,340.0,26.23,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,60
2015-05-28 01:15:00,126.23,11.67,357.0,340.0,25.57,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,75
2015-05-28 01:30:00,112.5,10.5,357.0,340.0,23.27,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,90
2015-05-28 01:45:00,108.7,18.43,312.33,206.67,20.5,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,105
2015-05-28 02:00:00,112.43,15.73,290.0,140.0,18.9,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,120
2015-05-28 02:15:00,114.07,15.37,290.0,140.0,18.2,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,135
2015-05-28 02:30:00,111.93,8.4,290.0,140.0,22.67,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,150
2015-05-28 02:45:00,95.57,6.8,289.33,177.33,52.07,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,165
2015-05-28 03:00:00,62.9,24.03,289.0,196.0,46.73,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,180
2015-05-28 03:15:00,63.9,34.23,289.0,196.0,37.3,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,195
2015-05-28 03:30:00,64.07,32.1,289.0,196.0,32.7,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,210
2015-05-28 03:45:00,68.53,30.17,237.0,154.67,28.77,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,225
2015-05-28 04:00:00,77.33,20.53,211.0,134.0,27.93,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,240
2015-05-28 04:15:00,42.67,48.43,211.0,134.0,26.13,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,255
2015-05-28 04:30:00,16.67,75.5,211.0,134.0,23.73,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,270
2015-05-28 04:45:00,12.57,27.0,211.0,239.33,17.2,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,285
2015-05-28 05:00:00,12.2,7.33,,292.0,12.87,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,300
2015-05-28 05:15:00,12.3,19.23,,292.0,11.1,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,315
2015-05-28 05:30:00,12.77,25.47,330.0,292.0,9.9,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,330
2015-05-28 05:45:00,12.3,25.57,,488.67,10.15,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,345
